Frequency_Hz,Power_dB
2328567.5048828125,-127.06444383328622
2328643.798828125,-127.53006256348488
2328720.0927734375,-127.83540984646964
2328796.38671875,-127.24090083650796
2328872.6806640625,-118.06927568915604
2328948.974609375,-98.47211755192095
2329025.2685546875,-95.76677700817652
2329101.5625,-109.74050521488701
2329177.8564453125,-129.41058571825175
2329254.150390625,-127.50579157968146
2329330.4443359375,-127.47353086862311
2329406.73828125,-127.78191613644816
2329483.0322265625,-128.1477403989574
2329559.326171875,-128.5078008862302
2329635.6201171875,-128.83774244812776
2329711.9140625,-129.09150533602968
2329788.2080078125,-128.9852586788307
2329864.501953125,-124.17747658369791
2329940.7958984375,-102.20238425692408
2330017.08984375,-97.96387604785173
2330093.3837890625,-109.63558437428625
2330169.677734375,-130.4912047651619
2330245.9716796875,-129.47718856408113
2330322.265625,-129.47436883904916
2330398.5595703125,-129.68905415641905
2330474.853515625,-129.9381951848594
2330551.1474609375,-130.18249746658154
2330627.44140625,-130.4095002018707
2330703.7353515625,-130.59929935177504
2330780.029296875,-130.63926033319368
2330856.3232421875,-128.76929664768713
2330932.6171875,-104.16881439434816
2331008.9111328125,-98.381244649974
2331085.205078125,-107.9785860381158
2331161.4990234375,-131.71497565483332
2331237.79296875,-131.1709374507023
2331314.0869140625,-131.18711622280418
2331390.380859375,-131.3293474690187
2331466.6748046875,-131.49072814741405
2331542.96875,-131.6494301083771
2331619.2626953125,-131.80110971673824
2331695.556640625,-131.94509051163064
2331771.8505859375,-132.07910823796337
2331848.14453125,-132.17378042571357
2331924.4384765625,-107.75462067665408
2332000.732421875,-100.41627498832716
2332077.0263671875,-108.05982572407063
2332153.3203125,-132.73050200543418
2332229.6142578125,-132.8214780663302
2332305.908203125,-132.93784425716478
2332382.2021484375,-133.05835107913015
2332458.49609375,-133.18019618816862
2332534.7900390625,-133.30252575053453
2332611.083984375,-133.4229716562211
2332687.3779296875,-133.53137411139164
2332763.671875,-133.56084639413768
2332839.9658203125,-132.27321177239426
2332916.259765625,-105.53783170723533
2332992.5537109375,-96.66787774542983
2333068.84765625,-102.4319537680596
2333145.1416015625,-133.79597296823687
2333221.435546875,-133.61735127068297
2333297.7294921875,-133.41120040936875
2333374.0234375,-133.4864284441713
2333450.3173828125,-133.61688247929587
2333526.611328125,-133.75546100646022
2333602.9052734375,-133.89014947688563
2333679.19921875,-134.01100826464418
2333755.4931640625,-134.07541235520324
2333831.787109375,-133.6919626428433
2333908.0810546875,-120.66099697597842
2333984.375,-110.84812106176769
2334060.6689453125,-114.5378626966138
2334136.962890625,-135.0374415830589
2334213.2568359375,-134.42741593050022
2334289.55078125,-134.3782984147103
2334365.8447265625,-134.4771138046468
2334442.138671875,-134.60723338160668
2334518.4326171875,-134.7458702733801
2334594.7265625,-134.8832974994872
2334671.0205078125,-134.99406928794195
2334747.314453125,-134.95743883038696
2334823.6083984375,-133.98735027387153
2334899.90234375,-122.99068375881004
2334976.1962890625,-112.80234927591913
2335052.490234375,-114.24593450418867
2335128.7841796875,-139.2458308443255
2335205.078125,-134.74135235214993
2335281.3720703125,-134.33755847330102
2335357.666015625,-134.3702897700393
2335433.9599609375,-134.47591878148506
2335510.25390625,-134.59182953497515
2335586.5478515625,-134.7037765630887
2335662.841796875,-134.80600934981257
2335739.1357421875,-134.8833450108769
2335815.4296875,-134.79676140106
2335891.7236328125,-129.07963167896258
2335968.017578125,-116.4196391662412
2336044.3115234375,-117.10792832202905
2336120.60546875,-133.9014708140543
2336196.8994140625,-135.27585378223915
2336273.193359375,-135.21346613547718
2336349.4873046875,-135.28392311275366
2336425.78125,-135.38269996733715
2336502.0751953125,-135.4888777746322
2336578.369140625,-135.59577700773463
2336654.6630859375,-135.68952687184105
2336730.95703125,-135.70632055208722
2336807.2509765625,-135.2700062375913
2336883.544921875,-130.64089730494896
2336959.8388671875,-121.93180789411487
2337036.1328125,-118.56559080557898
2337112.4267578125,-155.5027882469504
2337188.720703125,-135.76445261750192
2337265.0146484375,-135.26212712788168
2337341.30859375,-135.2636374790601
2337417.6025390625,-135.34459517774377
2337493.896484375,-135.43990370042604
2337570.1904296875,-135.53497618607207
2337646.484375,-135.62235295524692
2337722.7783203125,-135.6797341874388
2337799.072265625,-135.57623488432256
2337875.3662109375,-133.70060211380098
2337951.66015625,-125.35940534285025
2338027.9541015625,-120.92216403001943
2338104.248046875,-137.40463833438687
2338180.5419921875,-136.00072232708908
2338256.8359375,-135.75422684508823
2338333.1298828125,-135.78573904677594
2338409.423828125,-135.86341997853017
2338485.7177734375,-135.95186085264174
2338562.01171875,-136.04249352379026
2338638.3056640625,-136.12609867914705
2338714.599609375,-136.16544339078783
2338790.8935546875,-135.9537667418229
2338867.1875,-133.5894740148545
2338943.4814453125,-121.85067272452375
2339019.775390625,-116.19866783582094
2339096.0693359375,-132.718100679611
2339172.36328125,-136.5481993353404
2339248.6572265625,-135.85472890606985
2339324.951171875,-135.83440673381597
2339401.2451171875,-135.9144204832045
2339477.5390625,-136.01627750688922
2339553.8330078125,-136.12231818474476
2339630.126953125,-136.2186925664756
2339706.4208984375,-136.2555703648979
2339782.71484375,-135.97149714646784
2339859.0087890625,-133.3695709217952
2339935.302734375,-115.94934643994256
2340011.5966796875,-109.62668578786305
2340087.890625,-121.53471409260294
2340164.1845703125,-136.92099802192644
2340240.478515625,-135.46673219056964
2340316.7724609375,-135.33269097363126
2340393.06640625,-135.36228314515685
2340469.3603515625,-135.41658276718837
2340545.654296875,-135.46820348899013
2340621.9482421875,-135.51351838375547
2340698.2421875,-135.5646759884316
2340774.5361328125,-135.68208790975848
2340850.830078125,-135.49524886799534
2340927.1240234375,-101.82813711754314
2341003.41796875,-95.15379160733048
2341079.7119140625,-103.26071022571966
2341156.005859375,-135.3400282957104
2341232.2998046875,-136.050348199767
2341308.59375,-136.1088969269282
2341384.8876953125,-136.1552859863066
2341461.181640625,-136.19923790743738
2341537.4755859375,-136.24051277514977
2341613.76953125,-136.2751520399076
2341690.0634765625,-136.2849346269848
2341766.357421875,-136.16939677039912
2341842.6513671875,-134.64520996774766
2341918.9453125,-105.00053952501273
2341995.2392578125,-96.69947195401261
2342071.533203125,-103.01892778584424
2342147.8271484375,-136.42597374922812
2342224.12109375,-135.7102892071468
2342300.4150390625,-135.51113714260964
2342376.708984375,-135.52309802656592
2342453.0029296875,-135.57015446113778
2342529.296875,-135.61703751443244
2342605.5908203125,-135.65492339052165
2342681.884765625,-135.67663130202897
2342758.1787109375,-135.6514475906815
2342834.47265625,-135.19869634179938
2342910.7666015625,-118.78112386241878
2342987.060546875,-108.97917605077397
2343063.3544921875,-113.51253246700117
2343139.6484375,-135.51241471428472
2343215.9423828125,-135.45205121083526
2343292.236328125,-135.33984386690148
2343368.5302734375,-135.31661025645275
2343444.82421875,-135.30257318387655
2343521.1181640625,-135.28179850991876
2343597.412109375,-135.25276557163954
2343673.7060546875,-135.2250021900686
2343750,-135.24706712255409
2343826.2939453125,-135.43128582379674
2343902.587890625,-121.5986733595801
2343978.8818359375,-109.20782104000034
2344055.17578125,-112.55763239852647
2344131.4697265625,-132.24307897791383
2344207.763671875,-135.1982904116524
2344284.0576171875,-135.21442927285216
2344360.3515625,-135.1522801761974
2344436.6455078125,-135.06995364082894
2344512.939453125,-134.9724570225519
2344589.2333984375,-134.86595380730333
2344665.52734375,-134.7745437149098
2344741.8212890625,-134.81098750327078
2344818.115234375,-135.58539246128234
2344894.4091796875,-124.70384158883277
2344970.703125,-109.25382578857997
2345046.9970703125,-111.35774402449857
2345123.291015625,-128.3606415478395
2345199.5849609375,-134.86647054678576
2345275.87890625,-135.21850593029757
2345352.1728515625,-135.11902816574883
2345428.466796875,-134.93741320764278
2345504.7607421875,-134.72732976806273
2345581.0546875,-134.50924176771048
2345657.3486328125,-134.32633652313694
2345733.642578125,-134.3681855196161
2345809.9365234375,-135.86195718084673
2345886.23046875,-126.67109875698029
2345962.5244140625,-107.53451591297468
2346038.818359375,-108.22702611175274
2346115.1123046875,-123.26042287704257
2346191.40625,-134.50867684104082
2346267.7001953125,-135.80581800726154
2346343.994140625,-135.7144379672298
2346420.2880859375,-135.3834581313352
2346496.58203125,-134.99991150664985
2346572.8759765625,-134.61599309033656
2346649.169921875,-134.29922115481952
2346725.4638671875,-134.3235368669587
2346801.7578125,-136.62100887325025
2346878.0517578125,-127.02726259213904
2346954.345703125,-104.56405993020505
2347030.6396484375,-103.56906925391279
2347106.93359375,-117.20136691922116
2347183.2275390625,-134.29336624430593
2347259.521484375,-138.01680799244255
2347335.8154296875,-138.15792153846849
2347412.109375,-137.60319522796001
2347488.4033203125,-136.9456086689576
2347564.697265625,-136.3151395046425
2347640.9912109375,-135.79292438223573
2347717.28515625,-135.66197554928607
2347793.5791015625,-137.8517444593539
2347869.873046875,-129.5076597221006
2347946.1669921875,-103.39774939659588
2348022.4609375,-100.71291307813807
2348098.7548828125,-112.7211653948527
2348175.048828125,-134.24847856127357
2348251.3427734375,-139.86085473409332
2348327.63671875,-140.21268767348647
2348403.9306640625,-139.48780756151575
2348480.224609375,-138.60478096690593
2348556.5185546875,-137.76183083015798
2348632.8125,-137.0706885619296
2348709.1064453125,-136.89745336863697
2348785.400390625,-139.63880843569376
2348861.6943359375,-127.96112836591398
2348937.98828125,-98.46154473114645
2349014.2822265625,-94.00385711949701
2349090.576171875,-104.47373199106876
2349166.8701171875,-133.85676897312
2349243.1640625,-143.32503122577913
2349319.4580078125,-142.9057296484964
2349395.751953125,-142.85093850031024
2349472.0458984375,-142.7952528760923
2349548.33984375,-142.62205438983005
2349624.6337890625,-142.38477658658127
2349700.927734375,-142.2240929916182
2349777.2216796875,-142.64444371600143
2349853.515625,-143.9652499121944
2349929.8095703125,-107.06214548660583
2350006.103515625,-101.01862882564217
2350082.3974609375,-109.61577065216804
2350158.69140625,-139.90470518593526
2350234.9853515625,-142.09543534019457
2350311.279296875,-141.979325797537
2350387.5732421875,-141.7374421735025
2350463.8671875,-141.49661880543908
2350540.1611328125,-141.27152726531438
2350616.455078125,-141.06510415620284
2350692.7490234375,-140.8867068959271
2350769.04296875,-140.7925178237271
2350845.3369140625,-141.24692476428302
2350921.630859375,-114.91620890554651
2350997.9248046875,-106.64587317825843
2351074.21875,-114.0256493865044
2351150.5126953125,-139.62809293624412
2351226.806640625,-140.1611047193196
2351303.1005859375,-140.0969451839354
2351379.39453125,-139.95712448067587
2351455.6884765625,-139.80139721411814
2351531.982421875,-139.64169290555174
2351608.2763671875,-139.48734411845234
2351684.5703125,-139.37230882552615
2351760.8642578125,-139.46783237174543
2351837.158203125,-141.18911755593592
2351913.4521484375,-120.80616872152913
2351989.74609375,-110.09765485887297
2352066.0400390625,-116.16735930705035
2352142.333984375,-136.79118166790903
2352218.6279296875,-139.64918877100976
2352294.921875,-139.88238113306713
2352371.2158203125,-139.75843106881766
2352447.509765625,-139.56642003899378
2352523.8037109375,-139.3614670131174
2352600.09765625,-139.16359065966503
2352676.3916015625,-139.0149662457358
2352752.685546875,-139.1161652208038
2352828.9794921875,-141.1360484058134
2352905.2734375,-126.05496335368412
2352981.5673828125,-112.43103107022449
2353057.861328125,-117.18761991583948
2353134.1552734375,-134.64046281625272
2353210.44921875,-139.49405554571612
2353286.7431640625,-140.0218169710501
2353363.037109375,-139.89126791355767
2353439.3310546875,-139.63731642153544
2353515.625,-139.3612339283155
2353591.9189453125,-139.09540961094558
2353668.212890625,-138.89819415261906
2353744.5068359375,-139.03797428761436
2353820.80078125,-141.67538149041667
2353897.0947265625,-126.01733602350977
2353973.388671875,-110.57648291658023
2354049.6826171875,-113.39380299112497
2354125.9765625,-130.89876440361144
2354202.2705078125,-139.92291017107746
2354278.564453125,-141.2804279815769
2354354.8583984375,-141.24134408047743
2354431.15234375,-140.9451380075853
2354507.4462890625,-140.61051549802008
2354583.740234375,-140.29214686308083
2354660.0341796875,-140.04414941497006
2354736.328125,-140.0897156758106
2354812.6220703125,-142.02492236440384
2354888.916015625,-131.0832736202404
2354965.2099609375,-112.70539665833896
2355041.50390625,-113.95558902700196
2355117.7978515625,-129.5157368104076
2355194.091796875,-140.7027785016221
2355270.3857421875,-142.4588496251415
2355346.6796875,-142.5616950045613
2355422.9736328125,-142.36944310336992
2355499.267578125,-142.13261921218856
2355575.5615234375,-141.90795643173414
2355651.85546875,-141.72796925069179
2355728.1494140625,-141.70004998597489
2355804.443359375,-142.14915700984878
2355880.7373046875,-131.21640939642032
2355957.03125,-112.4120602714993
2356033.3251953125,-111.57407729763479
2356109.619140625,-126.88436125446393
2356185.9130859375,-142.13539711528387
2356262.20703125,-142.44505672312906
2356338.5009765625,-142.5681034679999
2356414.794921875,-142.82324788465195
2356491.0888671875,-143.1511147541905
2356567.3828125,-143.52011168818632
2356643.6767578125,-143.8149605559534
2356719.970703125,-143.4608319623344
2356796.2646484375,-139.46942286801058
2356872.55859375,-124.49079616239788
2356948.8525390625,-104.1968629719052
2357025.146484375,-101.48482881587421
2357101.4404296875,-115.50386198471892
2357177.734375,-141.63446003776062
2357254.0283203125,-135.06072474297557
2357330.322265625,-134.39384660869732
2357406.6162109375,-134.29741825183874
2357482.91015625,-134.2636247926808
2357559.2041015625,-134.20245116998922
2357635.498046875,-134.14772537224448
2357711.7919921875,-134.35295961090756
2357788.0859375,-136.42447482931644
2357864.3798828125,-129.57370250165258
2357940.673828125,-100.8109402150739
2358016.9677734375,-96.9624606439302
2358093.26171875,-107.91721958245199
2358169.5556640625,-133.71214319203233
2358245.849609375,-141.1089046575662
2358322.1435546875,-141.95690392149578
2358398.4375,-141.99435822300686
2358474.7314453125,-141.85632193187638
2358551.025390625,-141.65543834433805
2358627.3193359375,-141.4255408424035
2358703.61328125,-141.1503321657968
2358779.9072265625,-140.57145829884988
2358856.201171875,-134.71280679584652
2358932.4951171875,-105.2520056700875
2359008.7890625,-99.54579963765244
2359085.0830078125,-108.98661124592539
2359161.376953125,-139.9370162814299
2359237.6708984375,-138.85354803185155
2359313.96484375,-138.49366971463473
2359390.2587890625,-138.47066283835235
2359466.552734375,-138.4994420211397
2359542.8466796875,-138.5233063512441
2359619.140625,-138.53066994817172
2359695.4345703125,-138.51623381377644
2359771.728515625,-138.45606149969353
2359848.0224609375,-138.13713063564438
2359924.31640625,-107.43108333372521
2360000.6103515625,-99.9522074888013
2360076.904296875,-107.68876480706905
2360153.1982421875,-138.29974812852075
2360229.4921875,-137.97496233921623
2360305.7861328125,-137.8469791240479
2360382.080078125,-137.73235582507965
2360458.3740234375,-137.60804381286562
2360534.66796875,-137.4715751246616
2360610.9619140625,-137.333484753847
2360687.255859375,-137.245067573741
2360763.5498046875,-137.4651002392668
2360839.84375,-139.95352423187018
2360916.1376953125,-110.96550997315774
2360992.431640625,-101.54763544013116
2361068.7255859375,-107.69226696710035
2361145.01953125,-134.23495662299746
2361221.3134765625,-137.80055688011453
2361297.607421875,-138.0046873679617
2361373.9013671875,-137.78486485283312
2361450.1953125,-137.47821386717834
2361526.4892578125,-137.14908775855923
2361602.783203125,-136.8331559308981
2361679.0771484375,-136.63334679623225
2361755.37109375,-137.060080076747
2361831.6650390625,-143.4667079912418
2361907.958984375,-112.6689034759971
2361984.2529296875,-101.23808681043559
2362060.546875,-105.76978926153778
2362136.8408203125,-129.38057151559738
2362213.134765625,-138.91601657121487
2362289.4287109375,-140.33560470588125
2362365.72265625,-140.07844429486306
2362442.0166015625,-139.5265484382878
2362518.310546875,-138.94380805483928
2362594.6044921875,-138.40450343427608
2362670.8984375,-138.01916941516043
2362747.1923828125,-138.3039881027995
2362823.486328125,-145.05278773120713
2362899.7802734375,-117.92070488212923
2362976.07421875,-104.17110631282739
2363052.3681640625,-107.17609126426314
2363128.662109375,-127.36069804473439
2363204.9560546875,-140.052201241628
2363281.25,-142.85819855122529
2363357.5439453125,-142.6345280028713
2363433.837890625,-141.8273824556209
2363510.1318359375,-140.98025917259795
2363586.42578125,-140.2145631690575
2363662.7197265625,-139.6527189537529
2363739.013671875,-139.84999876901148
2363815.3076171875,-145.79699762846468
2363891.6015625,-120.46684593314608
2363967.8955078125,-104.58241407646462
2364044.189453125,-105.9147684446402
2364120.4833984375,-124.09285858228209
2364196.77734375,-141.75927026239572
2364273.0712890625,-146.82771693867335
2364349.365234375,-147.2076305578975
2364425.6591796875,-146.58668435624972
2364501.953125,-145.70560205092949
2364578.2470703125,-144.7891559889184
2364654.541015625,-143.94187290497104
2364730.8349609375,-143.3398076316003
2364807.12890625,-141.4767148340025
2364883.4228515625,-122.75705585921783
2364959.716796875,-105.35882339102321
2365036.0107421875,-104.86839984240123
2365112.3046875,-121.60098454019703
2365188.5986328125,-140.46989178008192
2365264.892578125,-138.56531564150265
2365341.1865234375,-138.1558313852096
2365417.48046875,-138.04230037638365
2365493.7744140625,-137.9008152999896
2365570.068359375,-137.68490348603945
2365646.3623046875,-137.4687216984619
2365722.65625,-137.6261990845163
2365798.9501953125,-139.97398620207687
2365875.244140625,-123.77836377681383
2365951.5380859375,-102.41859760797455
2366027.83203125,-100.55798067591257
2366104.1259765625,-114.38122393844307
2366180.419921875,-138.0687198612825
2366256.7138671875,-141.51634989790193
2366333.0078125,-141.59449600517934
2366409.3017578125,-141.9845026427963
2366485.595703125,-142.3282213919896
2366561.8896484375,-142.51269557257396
2366638.18359375,-142.51290495486296
2366714.4775390625,-142.35076182249503
2366790.771484375,-141.41207605662996
2366867.0654296875,-128.75483380792792
2366943.359375,-105.15238949518847
2367019.6533203125,-101.56936538820524
2367095.947265625,-113.6216635633456
2367172.2412109375,-141.21007251401142
2367248.53515625,-139.69817756211523
2367324.8291015625,-139.35483404927217
2367401.123046875,-139.61023573498127
2367477.4169921875,-139.95753196392036
2367553.7109375,-140.28514711883733
2367630.0048828125,-140.54707766983194
2367706.298828125,-140.64721118528448
2367782.5927734375,-140.06837520923523
2367858.88671875,-133.89345161112163
2367935.1806640625,-107.9002499839466
2368011.474609375,-102.62001673799188
2368087.7685546875,-112.83070114962723
2368164.0625,-141.31012985136837
2368240.3564453125,-139.0904517523669
2368316.650390625,-138.8195754788844
2368392.9443359375,-138.92517506601646
2368469.23828125,-139.08877937507717
2368545.5322265625,-139.24655846244983
2368621.826171875,-139.37908443532098
2368698.1201171875,-139.45255259500615
2368774.4140625,-139.29798139396144
2368850.7080078125,-137.64246030331222
2368927.001953125,-111.54564411382
2369003.2958984375,-104.31374664009854
2369079.58984375,-112.99088320474561
2369155.8837890625,-140.25078290873918
2369232.177734375,-138.72345209921187
2369308.4716796875,-138.5243930894469
2369384.765625,-138.46854285627407
2369461.0595703125,-138.4237838991533
2369537.353515625,-138.36663865056013
2369613.6474609375,-138.30181798646225
2369689.94140625,-138.2738765896093
2369766.2353515625,-138.5176631924764
2369842.529296875,-141.32536983066967
2369918.8232421875,-111.32025124064918
2369995.1171875,-102.38318096092735
2370071.4111328125,-109.19195211386256
2370147.705078125,-136.18640996828682
2370223.9990234375,-139.06442922685477
2370300.29296875,-139.29794356392836
2370376.5869140625,-139.11912594074946
2370452.880859375,-138.85125844591485
2370529.1748046875,-138.559268300474
2370605.46875,-138.27571447019798
2370681.7626953125,-138.09159218192835
2370758.056640625,-138.4634562863688
2370834.3505859375,-144.23680691781115
2370910.64453125,-113.48423181184971
2370986.9384765625,-102.67623581884509
2371063.232421875,-107.77488439572622
2371139.5263671875,-132.0603333822746
2371215.8203125,-139.9208829008087
2371292.1142578125,-141.05806063578913
2371368.408203125,-140.7908412631775
2371444.7021484375,-140.24810947616425
2371520.99609375,-139.6629400800671
2371597.2900390625,-139.11001048622063
2371673.583984375,-138.719619390473
2371749.8779296875,-139.11134767136804
2371826.171875,-147.0450420927177
2371902.4658203125,-115.45044606065477
2371978.759765625,-102.67390037558123
2372055.0537109375,-106.10020851257747
2372131.34765625,-127.88246259373045
2372207.6416015625,-141.2901627900894
2372283.935546875,-144.40195489427109
2372360.2294921875,-144.00282788276232
2372436.5234375,-142.8736112579173
2372512.8173828125,-141.68353660417887
2372589.111328125,-140.60072628121583
2372665.4052734375,-139.81834753853238
2372741.69921875,-140.22595095215257
2372817.9931640625,-148.29581688848717
2372894.287109375,-115.43929927532673
2372970.5810546875,-100.69584817599176
2373046.875,-102.43486701366098
2373123.1689453125,-122.03905745292822
2373199.462890625,-143.24500104106477
2373275.7568359375,-155.1379935610245
2373352.05078125,-155.14975820387696
2373428.3447265625,-149.67417856997136
2373504.638671875,-145.45284861632211
2373580.9326171875,-142.50919957812084
2373657.2265625,-140.7637781645408
2373733.5205078125,-141.99687323431377
2373809.814453125,-135.97311332256422
2373886.1083984375,-110.14428640840526
2373962.40234375,-93.47198570091504
2374038.6962890625,-93.49687420491959
2374114.990234375,-111.17243912949198
2374191.2841796875,-141.50370189273536
2374267.578125,-131.38951410417724
2374343.8720703125,-130.82162018486386
2374420.166015625,-131.1785088399524
2374496.4599609375,-131.68124713452278
2374572.75390625,-132.16322689238947
2374649.0478515625,-132.5960763232025
2374725.341796875,-133.0618563565908
2374801.6357421875,-133.97284331757055
2374877.9296875,-125.5573892493307
2374954.2236328125,-105.51202564543706
2375030.517578125,-104.21005484024036
2375106.8115234375,-118.55046982906332
2375183.10546875,-135.13653704668923
2375259.3994140625,-136.26673833281845
2375335.693359375,-136.5651084817566
2375411.9873046875,-136.84434820970728
2375488.28125,-137.09863026521154
2375564.5751953125,-137.32506076855
2375640.869140625,-137.51800579305768
2375717.1630859375,-137.64284751699964
2375793.45703125,-137.44301840179634
2375869.7509765625,-132.29631887382243
2375946.044921875,-112.68066823621675
2376022.3388671875,-109.41578993918608
2376098.6328125,-122.49371090224501
2376174.9267578125,-138.38466208046273
2376251.220703125,-137.73615556754385
2376327.5146484375,-137.76713801452223
2376403.80859375,-137.94933731052583
2376480.1025390625,-138.16261389793476
2376556.396484375,-138.37992313753028
2376632.6904296875,-138.57852220184068
2376708.984375,-138.6671565361798
2376785.2783203125,-138.15477666754222
2376861.572265625,-133.61257169363418
2376937.8662109375,-113.49585315778359
2377014.16015625,-108.19827454670309
2377090.4541015625,-119.99950147922559
2377166.748046875,-139.82381842172686
2377243.0419921875,-137.3776118633486
2377319.3359375,-137.17934794541443
2377395.6298828125,-137.25676752990162
2377471.923828125,-137.38213210189386
2377548.2177734375,-137.50938173580866
2377624.51171875,-137.62471461810992
2377700.8056640625,-137.70894253986458
2377777.099609375,-137.66863986649312
2377853.3935546875,-136.7312665737268
2377929.6875,-120.96986654850588
2378005.9814453125,-113.11886141973571
2378082.275390625,-123.89368591543254
2378158.5693359375,-138.3488068817228
2378234.86328125,-137.64206486436072
2378311.1572265625,-137.58719321251587
2378387.451171875,-137.61148103577847
2378463.7451171875,-137.6456664800423
2378540.0390625,-137.67641762477652
2378616.3330078125,-137.70167324577406
2378692.626953125,-137.724701112969
2378768.9208984375,-137.7644546297557
2378845.21484375,-137.97560578617936
2378921.5087890625,-127.61043861692364
2378997.802734375,-116.63899041011302
2379074.0966796875,-126.42286245358981
2379150.390625,-137.62013061399827
2379226.6845703125,-137.8300089275458
2379302.978515625,-137.83263346300947
2379379.2724609375,-137.8025035467278
2379455.56640625,-137.76009811409196
2379531.8603515625,-137.7098725995985
2379608.154296875,-137.65726071911928
2379684.4482421875,-137.62445192215776
2379760.7421875,-137.72303251014324
2379837.0361328125,-138.7825707131036
2379913.330078125,-121.20649123795769
2379989.6240234375,-110.47499162804591
2380065.91796875,-116.51792191619288
2380142.2119140625,-135.93657665631247
2380218.505859375,-137.94544663756267
2380294.7998046875,-138.0835383831053
2380371.09375,-137.99263992465328
2380447.3876953125,-137.84975926923602
2380523.681640625,-137.68900783894674
2380599.9755859375,-137.52995888951466
2380676.26953125,-137.43230581380362
2380752.5634765625,-137.6875774960102
2380828.857421875,-140.63314058203792
2380905.1513671875,-119.34648176272702
2380981.4453125,-106.81693588245864
2381057.7392578125,-110.99348604933427
2381134.033203125,-131.71964999621107
2381210.3271484375,-138.93967831205637
2381286.62109375,-139.87767406292082
2381362.9150390625,-139.83642922932117
2381439.208984375,-139.61141544190025
2381515.5029296875,-139.3513577220815
2381591.796875,-139.10107976214823
2381668.0908203125,-138.9299955860487
2381744.384765625,-139.13643510917314
2381820.6787109375,-140.63389452607316
2381896.97265625,-119.66377880760535
2381973.2666015625,-105.66216261149282
2382049.560546875,-107.90923919062064
2382125.8544921875,-128.39871206629425
2382202.1484375,-140.13178717168924
2382278.4423828125,-140.2296211670024
2382354.736328125,-140.11517774846513
2382431.0302734375,-140.04789532015218
2382507.32421875,-139.97807750974943
2382583.6181640625,-139.9025859186239
2382659.912109375,-139.85994821060933
2382736.2060546875,-140.0224850911839
2382812.5,-140.25455715419704
2382888.7939453125,-122.85405043827622
2382965.087890625,-106.89561994373133
2383041.3818359375,-107.46433902290912
2383117.67578125,-125.79611042379774
2383193.9697265625,-140.35722821973005
2383270.263671875,-139.41273890088283
2383346.5576171875,-139.27189048674637
2383422.8515625,-139.37010636732236
2383499.1455078125,-139.51255005208577
2383575.439453125,-139.65483762192267
2383651.7333984375,-139.77490946952867
2383728.02734375,-139.79995899631268
2383804.3212890625,-139.28547474385337
2383880.615234375,-133.64208345411691
2383956.9091796875,-120.80041493622305
2384033.203125,-118.47476672081213
2384109.4970703125,-138.63319994049877
2384185.791015625,-139.84495269842589
2384262.0849609375,-139.09491221347048
2384338.37890625,-139.08110560035934
2384414.6728515625,-139.1925158204106
2384490.966796875,-139.33612655010015
2384567.2607421875,-139.4869765148449
2384643.5546875,-139.61049571083413
2384719.8486328125,-139.5622317074854
2384796.142578125,-138.58084607086658
2384872.4365234375,-131.74168049491004
2384948.73046875,-115.37933645582626
2385025.0244140625,-111.92770090744926
2385101.318359375,-127.80612391527967
2385177.6123046875,-139.40579492340137
2385253.90625,-137.45119509121102
2385330.2001953125,-137.25090106327832
2385406.494140625,-137.2792694341226
2385482.7880859375,-137.34087414503773
2385559.08203125,-137.39698567293013
2385635.3759765625,-137.44532142507836
2385711.669921875,-137.51384640139176
2385787.9638671875,-137.76589283577786
2385864.2578125,-140.16421650014095
2385940.5517578125,-122.4828131492194
2386016.845703125,-121.23860447979868
2386093.1396484375,-127.97029428601098
2386169.43359375,-137.57671430759075
2386245.7275390625,-138.28579224326344
2386322.021484375,-138.37114984128795
2386398.3154296875,-138.35756065278187
2386474.609375,-138.32370255902623
2386550.9033203125,-138.2863383298621
2386627.197265625,-138.2520007043833
2386703.4912109375,-138.23485760799662
2386779.78515625,-138.30820207031988
2386856.0791015625,-139.18463648361268
2386932.373046875,-123.71989616293436
2387008.6669921875,-120.80617078431476
2387084.9609375,-126.59003756246727
2387161.2548828125,-137.97089837609857
2387237.548828125,-138.4403974242398
2387313.8427734375,-138.48232773815224
2387390.13671875,-138.46413476302743
2387466.4306640625,-138.43568593920145
2387542.724609375,-138.40686037910191
2387619.0185546875,-138.37985016317782
2387695.3125,-138.3554636747746
2387771.6064453125,-138.3364585780706
2387847.900390625,-138.34708590549343
2387924.1943359375,-125.55292512104131
2388000.48828125,-121.1444354464742
2388076.7822265625,-125.70787305979923
2388153.076171875,-138.22501686422703
2388229.3701171875,-138.24031417584703
2388305.6640625,-138.2303530144891
2388381.9580078125,-138.2186506645726
2388458.251953125,-138.20815501640087
2388534.5458984375,-138.19905886534377
2388610.83984375,-138.1891537605908
2388687.1337890625,-138.16779283734567
2388763.427734375,-138.0814000101214
2388839.7216796875,-137.52793240476856
2388916.015625,-124.00528934184557
2388992.3095703125,-117.18423516921634
2389068.603515625,-121.242748392321
2389144.8974609375,-138.59689041364612
2389221.19140625,-137.6895235460331
2389297.4853515625,-137.57043280612504
2389373.779296875,-137.54136007021825
2389450.0732421875,-137.5274455356511
2389526.3671875,-137.5142159959333
2389602.6611328125,-137.4963443138451
2389678.955078125,-137.4636608539537
2389755.2490234375,-137.3602837257009
